,OPTION_NAME,DATE,EOD_OPTION_PRICE_LAST,EOD_OPTION_PRICE_ASK,EOD_OPTION_PRICE_BID,IVOL_LAST,EOD_UNDERLYING_PRICE_ASK,EOD_UNDERLYING_PRICE_BID
100,CNA US 08/17/18 C28 Equity,5/7/2018,,48.99000168,20.79999924,48.99000168,21.21,68.85
101,CNA US 08/17/18 C28 Equity,5/8/2018,,48.61000061,20.39999962,48.61000061,20.8,67.52
102,CNA US 08/17/18 C28 Equity,5/9/2018,,48.63000107,20.39999962,48.63000107,20.9,71.37
103,CNA US 08/17/18 C28 Equity,5/10/2018,,48.77000046,20.5,48.77000046,21.0,70.58
104,CNA US 08/17/18 C28 Equity,5/11/2018,,48.59000015,20.39999962,48.59000015,21.8,93.8
105,CNA US 08/17/18 C28 Equity,5/14/2018,,48.40000153,19.39999962,48.40000153,21.71,97.31
106,CNA US 08/17/18 C28 Equity,5/15/2018,,49.04000092,18.89999962,49.04000092,23.11,118.34
107,CNA US 08/17/18 C28 Equity,5/16/2018,,49.58000183,20.70000076,49.58000183,22.8,98.82
108,CNA US 08/17/18 C28 Equity,5/17/2018,,49.27000046,20.79999924,49.27000046,22.9,109.2
109,CNA US 08/17/18 C28 Equity,5/18/2018,,49.29999924,19.10000038,49.29999924,22.71,104.55
110,CNA US 08/17/18 C28 Equity,5/21/2018,,49.27999878,20.70000076,49.27999878,22.61,104.16
111,CNA US 08/17/18 C28 Equity,5/22/2018,,49.01499939,20.20000076,49.01499939,22.21,100.31
112,CNA US 08/17/18 C28 Equity,5/23/2018,,48.40999985,19.39999962,48.40999985,21.5,96.67
113,CNA US 08/17/18 C28 Equity,5/24/2018,,48.18999863,17.89999962,48.18999863,22.21,120.44
114,CNA US 08/17/18 C28 Equity,5/25/2018,,48.43000031,18.79999924,48.43000031,22.21,115.97
115,CNA US 08/17/18 C28 Equity,5/28/2018,,48.43000031,18.79999924,48.43000031,22.21,115.97
116,CNA US 08/17/18 C28 Equity,5/29/2018,,47.02999878,17.10000038,47.02999878,21.9,140.45
117,CNA US 08/17/18 C28 Equity,5/30/2018,,47.65999985,18.89999962,47.65999985,20.5,91.34
118,CNA US 08/17/18 C28 Equity,5/31/2018,,46.97000122,16.60000038,46.97000122,21.5,134.88
119,CNA US 08/17/18 C28 Equity,6/1/2018,,47.22499847,18.70000076,47.22499847,20.11,93.26
120,CNA US 08/17/18 C28 Equity,6/4/2018,,47.58000183,18.89999962,47.58000183,21.21,118.21
121,CNA US 08/17/18 C28 Equity,6/5/2018,,47.58000183,19.0,47.58000183,20.3,91.12
122,CNA US 08/17/18 C28 Equity,6/6/2018,,47.93000031,19.0,47.93000031,23.0,156.05
123,CNA US 08/17/18 C28 Equity,6/7/2018,,48.36999893,18.60000038,48.36999893,23.5,160.04
124,CNA US 08/17/18 C28 Equity,6/8/2018,,48.54000092,18.5,48.54000092,23.5,157.71
125,CNA US 08/17/18 C28 Equity,6/11/2018,,48.15000153,18.10000038,48.15000153,22.8,152.56
126,CNA US 08/17/18 C28 Equity,6/12/2018,,47.93999863,17.70000076,47.93999863,22.3,145.97
127,CNA US 08/17/18 C28 Equity,6/13/2018,,47.93999863,18.29999924,47.93999863,21.8,134.01
128,CNA US 08/17/18 C28 Equity,6/14/2018,,47.37009811,18.89999962,47.37009811,20.61,115.14
129,CNA US 08/17/18 C28 Equity,6/15/2018,,47.61999893,19.0,47.61999893,20.61,108.81
130,CNA US 08/17/18 C28 Equity,6/18/2018,,47.54000092,17.60000038,47.54000092,22.3,162.73
131,CNA US 08/17/18 C28 Equity,6/19/2018,,47.81000137,17.70000076,47.81000137,22.3,159.06
132,CNA US 08/17/18 C28 Equity,6/20/2018,,46.25,17.10000038,46.25,21.5,173.51
133,CNA US 08/17/18 C28 Equity,6/21/2018,,45.77000046,15.60000038,45.77000046,20.5,159.93
134,CNA US 08/17/18 C28 Equity,6/22/2018,,45.99000168,16.89999962,45.99000168,19.3,122.42
135,CNA US 08/17/18 C28 Equity,6/25/2018,,45.75999832,17.10000038,45.75999832,19.0,122.04
136,CNA US 08/17/18 C28 Equity,6/26/2018,,45.47999954,15.5,45.47999954,20.4,171.46
137,CNA US 08/17/18 C28 Equity,6/27/2018,,45.22249985,16.5,45.22249985,19.21,145.69
138,CNA US 08/17/18 C28 Equity,6/28/2018,,45.63000107,16.20000076,45.63000107,18.4,108.39
139,CNA US 08/17/18 C28 Equity,6/29/2018,,45.70999908,16.89999962,45.70999908,18.8,122.94
140,CNA US 08/17/18 C28 Equity,7/2/2018,,45.56000137,16.89999962,45.56000137,18.5,120.22
141,CNA US 08/17/18 C28 Equity,7/3/2018,,46.15000153,17.5,46.15000153,19.3,131.97
142,CNA US 08/17/18 C28 Equity,7/4/2018,,46.15000153,17.5,46.15000153,19.3,131.97
143,CNA US 08/17/18 C28 Equity,7/5/2018,,45.85499954,17.0,45.85499954,19.4,149.62
144,CNA US 08/17/18 C28 Equity,7/6/2018,,46.38999939,15.80000019,46.38999939,19.9,151.85
145,CNA US 08/17/18 C28 Equity,7/9/2018,,47.375,19.0,47.375,20.3,137.17
146,CNA US 08/17/18 C28 Equity,7/10/2018,,47.75999832,18.79999924,47.75999832,20.8,144.69
147,CNA US 08/17/18 C28 Equity,7/11/2018,,47.36999893,18.10000038,47.36999893,20.8,161.97
148,CNA US 08/17/18 C28 Equity,7/12/2018,,47.22000122,18.29999924,47.22000122,20.8,169.28
149,CNA US 08/17/18 C28 Equity,7/13/2018,,47.11999893,16.60000038,47.11999893,21.5,200.25
150,CNA US 08/17/18 C28 Equity,7/16/2018,,47.79999924,19.20000076,47.79999924,20.3,130.1
151,CNA US 08/17/18 C28 Equity,7/17/2018,,48.02999878,19.20000076,48.02999878,21.0,160.08
152,CNA US 08/17/18 C28 Equity,7/18/2018,,48.34999847,19.60000038,48.34999847,21.4,168.1
153,CNA US 08/17/18 C28 Equity,7/19/2018,,47.61000061,18.89999962,47.61000061,20.21,142.46
154,CNA US 08/17/18 C28 Equity,7/20/2018,,47.75,17.60000038,47.75,21.9,219.02
155,CNA US 08/17/18 C28 Equity,7/23/2018,,47.79499817,18.5,47.79499817,21.8,225.77
156,CNA US 08/17/18 C28 Equity,7/24/2018,,47.84999847,18.60000038,47.84999847,20.5,162.62
157,CNA US 08/17/18 C28 Equity,7/25/2018,,47.84000015,17.70000076,47.84000015,20.8,185.58
158,CNA US 08/17/18 C28 Equity,7/26/2018,,48.40000153,18.20000076,48.40000153,22.9,266.75
159,CNA US 08/17/18 C28 Equity,7/27/2018,,48.65000153,19.29999924,48.65000153,22.5,245.54
160,CNA US 08/17/18 C28 Equity,7/30/2018,,46.68000031,17.10000038,46.68000031,20.11,231.48
161,CNA US 08/17/18 C28 Equity,7/31/2018,,46.90000153,17.60000038,46.90000153,19.4,179.49
162,CNA US 08/17/18 C28 Equity,8/1/2018,,47.54000092,17.10000038,47.54000092,21.4,277.74
163,CNA US 08/17/18 C28 Equity,8/2/2018,,45.74000168,17.0,45.74000168,18.61,214.07
164,CNA US 08/17/18 C28 Equity,8/3/2018,,46.22000122,15.69999981,46.22000122,20.4,305.55
165,CNA US 08/17/18 C28 Equity,8/6/2018,,46.33000183,16.39999962,46.33000183,19.9,310.39
166,CNA US 08/17/18 C28 Equity,8/7/2018,,45.83000183,16.89999962,45.83000183,18.61,263.35
167,CNA US 08/17/18 C28 Equity,8/8/2018,,46.45000076,16.89999962,46.45000076,19.9,337.94
168,CNA US 08/17/18 C28 Equity,8/9/2018,,45.99000168,16.10000038,45.99000168,19.9,385.05
169,CNA US 08/17/18 C28 Equity,8/10/2018,,45.09000015,16.29999924,45.09000015,17.5,240.05
170,CNA US 08/17/18 C28 Equity,8/13/2018,,44.93999863,16.0,44.93999863,18.11,426.03
171,CNA US 08/17/18 C28 Equity,8/14/2018,,44.79999924,15.19999981,44.79999924,19.0,620.34
172,CNA US 08/17/18 C28 Equity,8/15/2018,,45.08000183,14.60000038,45.08000183,19.5,795.74
173,CNC US 01/18/19 C100 Equity,11/13/2017,,94.38500214,9.80000019,94.38500214,13.2,35.66
174,CNC US 01/18/19 C100 Equity,11/14/2017,,92.94000244,10.5,92.94000244,11.7,33.83
175,CNC US 01/18/19 C100 Equity,11/15/2017,,92.16500092,10.19999981,92.16500092,11.9,35.27
176,CNC US 01/18/19 C100 Equity,11/16/2017,,96.05999756,11.30000019,96.05999756,13.11,33.45
177,CNC US 01/18/19 C100 Equity,11/17/2017,,95.19000244,10.89999962,95.19000244,12.9,34.28
178,CNC US 01/18/19 C100 Equity,11/20/2017,,94.0,10.69999981,94.0,11.9,33.24
179,CNC US 01/18/19 C100 Equity,11/21/2017,,93.95500183,10.39999962,93.95500183,11.31,31.66
180,CNC US 01/18/19 C100 Equity,11/22/2017,,97.01499939,12.5,97.01499939,13.9,34.08
181,CNC US 01/18/19 C100 Equity,11/23/2017,,97.01499939,12.5,97.01499939,13.9,34.08
182,CNC US 01/18/19 C100 Equity,11/24/2017,,97.16999817,12.10000038,97.16999817,13.2,32.35
183,CNC US 01/18/19 C100 Equity,11/27/2017,,98.33999634,12.19999981,98.33999634,13.7,32.24
184,CNC US 01/18/19 C100 Equity,11/28/2017,,97.69000244,12.69999981,97.69000244,13.7,33.26
185,CNC US 01/18/19 C100 Equity,11/29/2017,,99.09999847,13.19999981,99.09999847,15.11,34.87
186,CNC US 01/18/19 C100 Equity,11/30/2017,,102.1299973,15.89999962,102.1299973,16.71,34.31
187,CNC US 01/18/19 C100 Equity,12/1/2017,,100.949997,15.0,100.949997,16.5,35.46
188,CNC US 01/18/19 C100 Equity,12/4/2017,,98.20999908,13.5,98.20999908,14.4,34.17
189,CNC US 01/18/19 C100 Equity,12/5/2017,,99.875,13.80000019,99.875,15.2,34.01
190,CNC US 01/18/19 C100 Equity,12/6/2017,,98.41999817,13.5,98.41999817,14.9,35.21
191,CNC US 01/18/19 C100 Equity,12/7/2017,,100.75,14.69999981,100.75,15.61,33.79
192,CNC US 01/18/19 C100 Equity,12/8/2017,,101.1200028,14.80000019,101.1200028,15.81,33.88
193,CNC US 01/18/19 C100 Equity,12/11/2017,,99.65000153,14.19999981,99.65000153,15.0,33.8
194,CNC US 01/18/19 C100 Equity,12/12/2017,,100.8399963,14.0,100.8399963,16.9,36.8
195,CNC US 01/18/19 C100 Equity,12/13/2017,,101.54000090000001,14.60000038,101.54000090000001,17.4,37.12
196,CNC US 01/18/19 C100 Equity,12/14/2017,,98.98999786,12.69999981,98.98999786,15.5,36.07
197,CNC US 01/18/19 C100 Equity,12/15/2017,,94.79000092,9.60000038,94.79000092,13.81,37.61
198,CNC US 01/18/19 C100 Equity,12/18/2017,,97.87000275,12.19999981,97.87000275,13.9,34.03
199,CNC US 01/18/19 C100 Equity,12/19/2017,,100.91999820000001,14.30000019,100.91999820000001,15.61,34.03
200,CNC US 01/18/19 C100 Equity,12/20/2017,,102.95500179999999,15.89999962,102.95500179999999,16.71,33.76
201,CNC US 01/18/19 C100 Equity,12/21/2017,,102.73000340000002,15.39999962,102.73000340000002,16.71,33.79
202,CNC US 01/18/19 C100 Equity,12/22/2017,,102.16999820000001,15.19999981,102.16999820000001,16.0,32.91
203,CNC US 01/18/19 C100 Equity,12/25/2017,,102.16999820000001,15.19999981,102.16999820000001,16.0,32.91
204,CNC US 01/18/19 C100 Equity,12/26/2017,,102.23000340000002,15.5,102.23000340000002,16.11,33.31
